Keyword,Title,URL
sensor,Historical Land-Cover Change and Land-Use Conversions Global Dataset,https://catalog.data.gov/dataset/historical-land-cover-change-and-land-use-conversions-global-dataset3
sensor,"Near real-time environmental monitoring in support of Port Everglades dredging projects, Fort Lauderdale, FL (NCEI Accession 0303581)",https://catalog.data.gov/dataset/near-real-time-environmental-monitoring-in-support-of-port-everglades-dredging-projects-fort-la
sensor,"Blue Origin Demo of Deorbit, Descent, and Landing Sensors (BODDL-TP)",https://catalog.data.gov/dataset/blue-origin-demo-of-deorbit-descent-and-landing-sensors-boddl-tp-91a83
sensor,VIIRS/NPP BRDF/Albedo WSA at Solar Noon NIR Daily L3 Global 30ArcSec CMG V001,https://catalog.data.gov/dataset/viirs-npp-brdf-albedo-wsa-at-solar-noon-nir-daily-l3-global-30arcsec-cmg-v001-ac93f
sensor,"Enhanced Vegetation Index (EVI) parameter data products from Landsat 5, Landsat 8 MODIS and the Visible Infrared Imaging Radiometer Suite (VIIRS), Colorado River Delta, Mexico",https://catalog.data.gov/dataset/enhanced-vegetation-index-evi-parameter-data-products-from-landsat-5-landsat-8-modis-and-t-f550c
sensor,WorldView-1 Level 1B Panchromatic Satellite Imagery,https://catalog.data.gov/dataset/worldview-1-level-1b-panchromatic-satellite-imagery
sensor,Global Land Survey 2010,https://catalog.data.gov/dataset/global-land-survey-2010
sensor,2025 NOAA NGS Emergency Response Imagery: Hurricane Melissa,https://catalog.data.gov/dataset/2025-noaa-ngs-emergency-response-imagery-hurricane-melissa
sensor,Fall Bottom Trawl Survey,https://catalog.data.gov/dataset/fall-bottom-trawl-survey1
sensor,Data and code from: Topographic wetness index as a proxy for soil moisture in a hillslope catena: flow algorithms and map generalization,https://catalog.data.gov/dataset/data-and-code-from-topographic-wetness-index-as-a-proxy-for-soil-moisture-in-a-hillslope-c-e5e42
sensor,"Arctic Sea Ice Freeboard and Thickness, Version 1",https://catalog.data.gov/dataset/arctic-sea-ice-freeboard-and-thickness-version-1-aad82
sensor,Allegheny County Air Quality,https://catalog.data.gov/dataset/allegheny-county-air-quality
sensor,GEDI L2B Canopy Cover and Vertical Profile Metrics Data Global Footprint Level V002,https://catalog.data.gov/dataset/gedi-l2b-canopy-cover-and-vertical-profile-metrics-data-global-footprint-level-v002-df6d7
sensor,First ISCCP Regional Experiment (FIRE) Atlantic Stratocumulus Transition Experiment (ASTEX) SOFIA ARAT Fokker F27 Aircraft Flight Data,https://catalog.data.gov/dataset/first-isccp-regional-experiment-fire-atlantic-stratocumulus-transition-experiment-astex-so-0afa7
sensor,Chemical oceanographic data collected aboard the RYAN CHOUEST in the Gulf of Mexico from 2010-06-05 to 2010-06-07 in response to the Deepwater Horizon Oil Spill event (NCEI Accession 0084569),https://catalog.data.gov/dataset/chemical-oceanographic-data-collected-aboard-the-ryan-chouest-in-the-gulf-of-mexico-from-2010-021
sensor,Data from: Impacts of heat stress on the accuracy of an ear-tag accelerometer for monitoring rumination and eating behavior in dairy-beef cross cattle using an automated gold standard,https://catalog.data.gov/dataset/data-from-impacts-of-heat-stress-on-the-accuracy-of-an-ear-tag-accelerometer-for-monitorin
sensor,Eco-Counter Data,https://catalog.data.gov/dataset/eco-counter-data
sensor,Distributed Sensing of Radio Spectrum Occupancy Amid COVID-19,https://catalog.data.gov/dataset/distributed-sensing-of-radio-spectrum-occupancy-amid-covid-19
sensor,GEDI L2B Canopy Cover and Vertical Profile Metrics Data Global Footprint Level V001,https://catalog.data.gov/dataset/gedi-l2b-canopy-cover-and-vertical-profile-metrics-data-global-footprint-level-v001-7cf5d
sensor,Richardson electromagnetic and magnetic airborne geophysical survey data compilation,https://catalog.data.gov/dataset/richardson-electromagnetic-and-magnetic-airborne-geophysical-survey-data-compilation1
sensor,Oilwell Conversion (Well API 121913310501) to Geothermal Heat Storage Well for Flexible Electricity Storage,https://catalog.data.gov/dataset/oilwell-conversion-well-api-121913310501-to-geothermal-heat-storage-well-for-flexible-elec-7ade6
sensor,SG187-20120912T1125,https://catalog.data.gov/dataset/sg187-20120912t11255
sensor,ru39-20250226T1700-delayed,https://catalog.data.gov/dataset/ru39-20250226t1700-delayed
sensor,OLCI+SLSTR/Sentinel-3B L2 Surface Reflectance and Aerosol parameters over Land,https://catalog.data.gov/dataset/olcislstr-sentinel-3b-l2-surface-reflectance-and-aerosol-parameters-over-land
sensor,bill-20220825T1421,https://catalog.data.gov/dataset/bill-20220825t14211
sensor,ru32-20240429T1543,https://catalog.data.gov/dataset/ru32-20240429t15431
sensor,"2022 NOAA NGS Ortho-rectified 4-band Mosaic of Gloucester, MA",https://catalog.data.gov/dataset/2022-noaa-ngs-ortho-rectified-4-band-mosaic-of-gloucester-ma1
sensor,"NOAA/NSIDC Climate Data Record of Passive Microwave Sea Ice Concentration, Version 5",https://catalog.data.gov/dataset/noaa-nsidc-climate-data-record-of-passive-microwave-sea-ice-concentration-version-51
sensor,Raw Liquid Robotics Wave Glider SV3 TS Data from SBGPCTD Sensor,https://catalog.data.gov/dataset/raw-liquid-robotics-wave-glider-sv3-ts-data-from-sbgpctd-sensor
sensor,F01 Accelerometer - Waves,https://catalog.data.gov/dataset/f01-accelerometer-waves
sensor,Data for ioos-station-USF-COMPS-C13,https://catalog.data.gov/dataset/data-for-ioos-station-usf-comps-c133
sensor,Raw Liquid Robotics Wave Glider SV3 CO2 Data from ProOceanus Sensor,https://catalog.data.gov/dataset/raw-liquid-robotics-wave-glider-sv3-co2-data-from-prooceanus-sensor1
sensor,TRACER-AQ JSC G-V Aircraft Remotely Sensed High Spectral Resolution Lidar-2 (HSRL-2) Data,https://catalog.data.gov/dataset/tracer-aq-jsc-g-v-aircraft-remotely-sensed-high-spectral-resolution-lidar-2-hsrl-2-data
sensor,MODIS/Terra+Aqua Direct Broadcast Burned Area Monthly L3 Global 500m SIN Grid V061,https://catalog.data.gov/dataset/modis-terraaqua-direct-broadcast-burned-area-monthly-l3-global-500m-sin-grid-v061-12668
sensor,"PSP FIELDS Digital Fields Board (DFB) AC-coupled Differential Voltage, V1-V2 Antennae, Dipole Mode, Bandpass filtered, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data",https://catalog.data.gov/dataset/psp-fields-digital-fields-board-dfb-ac-coupled-differential-voltage-v1-v2-antennae-dipole--303ba
sensor,GPM GROUND VALIDATION DC-8 CAMERA NADIR GCPEX,https://catalog.data.gov/dataset/gpm-ground-validation-dc-8-camera-nadir-gcpex
sensor,GPM MHS on NOAA18 (GPROF) Radiometer Precipitation Profiling L3 1 month 0.25 degree x 0.25 degree V07 (GPM_3GPROFNOAA18MHS_CLIM) at GES DISC,https://catalog.data.gov/dataset/gpm-mhs-on-noaa18-gprof-radiometer-precipitation-profiling-l3-1-month-0-25-degree-x-0-25-d-b0bbe
sensor,GPM SSM/I on F14 (GPROF) Climate-based Radiometer Precipitation Profiling L2 1.5 hours 12 km V07 (GPM_2AGPROFF14SSMI_CLIM) at GES DISC,https://catalog.data.gov/dataset/gpm-ssm-i-on-f14-gprof-climate-based-radiometer-precipitation-profiling-l2-1-5-hours-12-km-43d8c
sensor,GPM SSMI on F08 (GPROF) Climate-based Radiometer Precipitation Profiling L3 1 day 0.25 degree x 0.25 degree V07 (GPM_3GPROFF08SSMI_DAY_CLIM) at GES DISC,https://catalog.data.gov/dataset/gpm-ssmi-on-f08-gprof-climate-based-radiometer-precipitation-profiling-l3-1-day-0-25-degre
sensor,"AVHRR Pathfinder Version 5.3 L3-Collated (L3C) SST, Global, 0.0417Â°, 1981-present, Nighttime (1 Day Composite)",https://catalog.data.gov/dataset/avhrr-pathfinder-version-5-3-l3-collated-l3c-sst-global-0-0417a-1981-present-nighttime-1-day-co
sensor,Sentinel-6 NASA/JPL GNSS-RO Near-Real-Time Level 1B V1 (S6A_RO_1B_NRT_NC__) at GES DISC,https://catalog.data.gov/dataset/sentinel-6-nasa-jpl-gnss-ro-near-real-time-level-1b-v1-s6a-ro-1b-nrt-nc-at-ges-disc
sensor,"Standard Quality Controlled Research Weather Data – USDA-ARS, Bushland, Texas",https://catalog.data.gov/dataset/standard-quality-controlled-research-weather-data-usda-ars-bushland-texas-f4f0b
sensor,Daily mean air temperature data for the North American Great Lakes based on coastal weather stations; 1897-2023 (NCEI Accession 0291722),https://catalog.data.gov/dataset/daily-mean-air-temperature-data-for-the-north-american-great-lakes-based-on-coastal-weather-sta
sensor,"2015 NOAA NGS Ortho-rectified Color Mosaic of Port Hueneme, CA",https://catalog.data.gov/dataset/2015-noaa-ngs-ortho-rectified-color-mosaic-of-port-hueneme-ca2
sensor,VIIRS/NPP Thermal Anomalies and Fire Daily L3 Global 1km SIN Grid V002,https://catalog.data.gov/dataset/viirs-npp-thermal-anomalies-and-fire-daily-l3-global-1km-sin-grid-v002-a5ee7
sensor,"Dissolved inorganic carbon (DIC), total alkalinity (TA), temperature, salinity, oxygen, nutrient, and CTD data collected from discrete profile measurements for ChÃ¡ BÄ mooring time-series validation on cruise TN267 off La Push, Washington (EXPOCODE 325020110729) on R/V Thomas G. Thompson on 2011-08-08 (NCEI Accession 0206905)",https://catalog.data.gov/dataset/dissolved-inorganic-carbon-dic-total-alkalinity-ta-temperature-salinity-oxygen-nutrient-and-ctd1
sensor,Oceanographic data collected during the EX2404: Beyond the Blue: PapahÄnaumokuÄkea Mapping 2 expedition on NOAA Ship OKEANOS EXPLORER from 2024-07-14 to 2024-08-12 (NCEI Accession 0297414),https://catalog.data.gov/dataset/oceanographic-data-collected-during-the-ex2404-beyond-the-blue-papahanaumokuakea-mapping-2-expe
sensor,"Dissolved inorganic carbon (DIC), total alkalinity (TA), temperature, salinity, oxygen, nutrient, and CTD data collected from discrete profile measurements during Puget Sound and Sound to Sea cruise TN270 (EXPOCODE 325020111008) on R/V Thomas G. Thompson from 2011-10-08 to 2011-10-14 (NCEI Accession 0206906)",https://catalog.data.gov/dataset/dissolved-inorganic-carbon-dic-total-alkalinity-ta-temperature-salinity-oxygen-nutrient-and-ctd34
sensor,OW NASA VIIRS Ocean Color,https://catalog.data.gov/dataset/ow-nasa-viirs-ocean-color1
sensor,Travel Sensors,https://catalog.data.gov/dataset/travel-sensors
sensor,"Savannah CTD, SAV1803, SAV1803_SAV1803_33, 2018-03-11, 25.9122N 81.7992W",https://catalog.data.gov/dataset/savannah-ctd-sav1803-sav1803_sav1803_33-2018-03-11-25-9122n-81-7992w1
sensor,MODIS/Terra Net Evapotranspiration Gap-Filled Yearly L4 Global 500m SIN Grid V006,https://catalog.data.gov/dataset/modis-terra-net-evapotranspiration-gap-filled-yearly-l4-global-500m-sin-grid-v006-6d130
sensor,MODIS/Terra Gross Primary Productivity Gap-Filled 8-Day L4 Global 500m SIN Grid V006,https://catalog.data.gov/dataset/modis-terra-gross-primary-productivity-gap-filled-8-day-l4-global-500m-sin-grid-v006-212ab
sensor,Landsat-Derived Global Rainfed and Irrigated-Cropland Product 30 m V001,https://catalog.data.gov/dataset/landsat-derived-global-rainfed-and-irrigated-cropland-product-30-m-v001-27e9e
sensor,NERACOOS Gulf of Maine Ocean Array: Realtime Buoy Observations: J02 Cobscook Bay: J02 MET Cobscook Bay,https://catalog.data.gov/dataset/neracoos-gulf-of-maine-ocean-array-realtime-buoy-observations-j02-cobscook-bay-j02-met-cobscook2
sensor,Ship Sensor Observations for Islands in the Stream 2002 - Exploration of Outer Shelf and Slope Habitats off the Coast of North Carolina - Office of Ocean Exploration,https://catalog.data.gov/dataset/ship-sensor-observations-for-islands-in-the-stream-2002-exploration-of-outer-shelf-and-slope-ha2
sensor,42873 - Pontus - GB341,https://catalog.data.gov/dataset/42873-pontus-gb3413
sensor,GPM Ground Validation Environment Canada (EC) Visibility Sensor FD12P C3VP V1,https://catalog.data.gov/dataset/gpm-ground-validation-environment-canada-ec-visibility-sensor-fd12p-c3vp-v1
sensor,(CMOP) SATURN-03,https://catalog.data.gov/dataset/cmop-saturn-031
sensor,MESSENGER GRS Raw (EDR) Data Bundle,https://catalog.data.gov/dataset/messenger-grs-raw-edr-data-bundle-c7cdb
sensor,ru34-20210208T2055,https://catalog.data.gov/dataset/ru34-20210208t20553
sensor,Copano East,https://catalog.data.gov/dataset/copano-east2
sensor,ru34-20220215T1926,https://catalog.data.gov/dataset/ru34-20220215t19263
sensor,maracoos_06-20241028T2024,https://catalog.data.gov/dataset/maracoos_06-20241028t2024
sensor,"Single-beam bathymetric data near Kongiganak, Alaska, collected June 6, 2023",https://catalog.data.gov/dataset/single-beam-bathymetric-data-near-kongiganak-alaska-collected-june-6-2023
sensor,"CRED Shallow CTD Profiles; Lana'i, Main Hawaiian Islands; Cruise: HA1008, Data Date Range: 20101021-20101023 (NODC Accession 0039382).",https://catalog.data.gov/dataset/cred-shallow-ctd-profiles-lanai-main-hawaiian-islands-cruise-ha1008-data-date-range-20101021-205
sensor,"CRED Shallow CTD Profiles; French Frigate Shoals, Northwestern Hawaiian Islands (Papahanaumokuakea Marine National Monument); Cruise: HA1007, Data Date Range: 20100908-20100910 (NODC Accession 0039382).",https://catalog.data.gov/dataset/cred-shallow-ctd-profiles-french-frigate-shoals-northwestern-hawaiian-islands-papahanaumokuakea43
sensor,"Station profile and underway data taken by CTD and other instrumentation from the research vessel Mirai, cruise MR23-07, in the North Pacific and Bering Sea from 2023-10-08 to 2023-11-01 (NCEI Accession 0290761)",https://catalog.data.gov/dataset/station-profile-and-underway-data-taken-by-ctd-and-other-instrumentation-from-the-research-vess
sensor,Current meter data from moored current meter casts in the Northeast Pacific (limit - 180) from 1992-06-12 to 1994-06-20 (NCEI Accession 9700237),https://catalog.data.gov/dataset/current-meter-data-from-moored-current-meter-casts-in-the-northeast-pacific-limit-180-from-1992
sensor,Mesophotic and Deep Benthic Communities: CTD sensor data collected from the R/V Point Sur in the Gulf of Mexico for the MDBC expedition PS-23-23 from 2023-05-17 to 2023-05-24. (NCEI Accession 0300759),https://catalog.data.gov/dataset/mesophotic-and-deep-benthic-communities-ctd-sensor-data-collected-from-the-r-v-point-sur-in-the
sensor,"Physical, meteorological, and biological data collected from non-federal stations assembled by the Northwest Association of Networked Ocean Observing Systems (NANOOS)",https://catalog.data.gov/dataset/physical-meteorological-and-biological-data-collected-from-non-federal-stations-assembled-by-th
sensor,Sea surface temperature and salinity from the Global Ocean Surface Underway Data (GOSUD) from 1980-01-03 to present,https://catalog.data.gov/dataset/sea-surface-temperature-and-salinity-from-the-global-ocean-surface-underway-data-gosud-from-198
sensor,"THEMIS-A: Search Coil Magnetometer 1/8s, 1/128s and 1/8192s Data",https://catalog.data.gov/dataset/themis-a-search-coil-magnetometer-1-8s-1-128s-and-1-8192s-data
sensor,Fatigue Crack Growth in Aluminum Lap Joint,https://catalog.data.gov/dataset/fatigue-crack-growth-in-aluminum-lap-joint
sensor,"Dissolved inorganic carbon (DIC), total alkalinity (TA), temperature, salinity, oxygen, nutrient, and CTD data collected from discrete profile measurements during Sound to Sea cruise TN315 (EXPOCODE 325020141022) on R/V Thomas G. Thompson from 2014-10-22 to 2014-10-25 (NCEI Accession 0206957)",https://catalog.data.gov/dataset/dissolved-inorganic-carbon-dic-total-alkalinity-ta-temperature-salinity-oxygen-nutrient-and-ctd19
sensor,Roadway Weather Information Systems Sensors,https://catalog.data.gov/dataset/roadway-weather-information-systems-sensors
sensor,Automated Discovery of Flight Track Anomalies,https://catalog.data.gov/dataset/automated-discovery-of-flight-track-anomalies
sensor,SASSIE Arctic Field Campaign Drifter Hydrography Data Fall 2022 Version 2p,https://catalog.data.gov/dataset/sassie-arctic-field-campaign-drifter-hydrography-data-fall-2022-version-2p
sensor,"Marsh vegetation surveys across the San Francisco Bay Estuary, 2008-2018",https://catalog.data.gov/dataset/marsh-vegetation-surveys-across-the-san-francisco-bay-estuary-2008-2018-3a391
sensor,ASTER Digital Elevation Model V004,https://catalog.data.gov/dataset/aster-digital-elevation-model-v004
sensor,National Estuarine Research Reserve System - NERRS - Meteorological Data,https://catalog.data.gov/dataset/national-estuarine-research-reserve-system-nerrs-meteorological-data2
sensor,"TROPESS CrIS-SNPP L2 Ozone for Reanalysis Stream, Summary Product V1 (TRPSYL2O3CRSRS) at GES DISC",https://catalog.data.gov/dataset/tropess-cris-snpp-l2-ozone-for-reanalysis-stream-summary-product-v1-trpsyl2o3crsrs-at-ges--84e59
sensor,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,https://catalog.data.gov/dataset/modis-terra-vegetation-indices-16-day-l3-global-250m-sin-grid-v006-77ebd
sensor,Madison-Swanson MPA reef fish video survey,https://catalog.data.gov/dataset/madison-swanson-mpa-reef-fish-video-survey
sensor,U.S. Geological Survey National Real-Time Water Quality Data for the Nation Data Service,https://catalog.data.gov/dataset/u-s-geological-survey-national-real-time-water-quality-data-for-the-nation-data-service-28879
sensor,Landsat Level-2 Surface Reflectance Collection 2,https://catalog.data.gov/dataset/landsat-level-2-surface-reflectance-collection-2
sensor,Dataset for Field evaluation of Low-Cost Particulate Matter Sensors for Measuring Wildfire Smoke,https://catalog.data.gov/dataset/dataset-for-field-evaluation-of-low-cost-particulate-matter-sensors-for-measuring-wildfire
sensor,"Portland, Oregon Test Data Set Freeway Loop Detector Data",https://catalog.data.gov/dataset/portland-oregon-test-data-set-freeway-loop-detector-data
sensor,Railroads 2015,https://catalog.data.gov/dataset/railroads-2015
sensor,Allegheny County Traffic Counts,https://catalog.data.gov/dataset/allegheny-county-traffic-counts
sensor,Air Gap Data from CO-OPS,https://catalog.data.gov/dataset/air-gap-data-from-co-ops1
sensor,"A compiled data product of profile, discrete biogeochemical measurements from 35 individual cruise datasets collected from a variety of ships in the southern Salish Sea and northern California Current System (Washington state marine waters) from 2008-02-04 to 2018-10-19 (NCEI Accession 0238424)",https://catalog.data.gov/dataset/a-compiled-data-product-of-profile-discrete-biogeochemical-measurements-from-35-individual-crui1
sensor,"Trajectory profile data from glider ru30, including pH, total alkalinity, and aragonite saturation state, deployed by Rutgers, the State University of New Jersey in the Mid-Atlantic Bight from 2021-07-16 to 2021-08-20 (NCEI Accession 0281781)",https://catalog.data.gov/dataset/trajectory-profile-data-from-glider-ru30-including-ph-total-alkalinity-and-aragonite-saturation2
sensor,"Walton-Smith CTD, WS18285, WS18285_WS18285_Stn.RP3, 2018-10-15, 26.5502N 82.3313W",https://catalog.data.gov/dataset/walton-smith-ctd-ws18285-ws18285_ws18285_stn-rp3-2018-10-15-26-5502n-82-3313w
sensor,The Reynolds Creek Long-Term Dataset: A long-term meteorological dataset derived from station observations in the Reynolds Creek Experimental Watershed,https://catalog.data.gov/dataset/the-reynolds-creek-long-term-dataset-a-long-term-meteorological-dataset-derived-from-stati
sensor,RSS SSM/I OCEAN PRODUCT GRIDS DAILY FROM DMSP F10 NETCDF V7,https://catalog.data.gov/dataset/rss-ssm-i-ocean-product-grids-daily-from-dmsp-f10-netcdf-v7-4e1e0
sensor,"Trajectory profile data from glider ru30, including pH, Total Alkalinity, and Aragonite Saturation State, deployed by Rutgers, the State University of New Jersey in the Mid-Atlantic Bight from 2022-10-11 to 2022-11-07 (NCEI Accession 0283238)",https://catalog.data.gov/dataset/trajectory-profile-data-from-glider-ru30-including-ph-total-alkalinity-and-aragonite-saturation3
sensor,"BURL1 - Southwest Pass, LA",https://catalog.data.gov/dataset/burl1-southwest-pass-la2
sensor,"Walton-Smith CTD, WS16004, WS16004_Sta64, 2016-01-06, 25.1663N 81.1563W",https://catalog.data.gov/dataset/walton-smith-ctd-ws16004-ws16004_sta64-2016-01-06-25-1663n-81-1563w
sensor,Landsat 8 Collection 1 Level-2 Scene Products (Surface Reflectance),https://catalog.data.gov/dataset/landsat-8-collection-1-level-2-scene-products-surface-reflectance-b8984
sensor,Metadata Standards for Magnetotelluric Time Series Data,https://catalog.data.gov/dataset/metadata-standards-for-magnetotelluric-time-series-data-fbd08
sensor,SG108-20130923T1728,https://catalog.data.gov/dataset/sg108-20130923t17284
sensor,Land cover classification dataset,https://catalog.data.gov/dataset/land-cover-classification-dataset-f4a17
sensor,"CRED Towed-Diver Fish Biomass Surveys at Midway Atoll, NW Hawaiian Islands in 2002",https://catalog.data.gov/dataset/cred-towed-diver-fish-biomass-surveys-at-midway-atoll-nw-hawaiian-islands-in-20024
sensor,"Trajectory profile data from glider SBU01-04, including pH, deployed in the Mid-Atlantic Bight, North Atlantic Ocean from 2021-05-13 to 2021-06-14 (NCEI Accession 0293515)",https://catalog.data.gov/dataset/trajectory-profile-data-from-glider-sbu01-04-including-ph-deployed-in-the-mid-atlantic-bight-no
sensor,Deep Space Climate Observatory (DSCOVR),https://catalog.data.gov/dataset/deep-space-climate-observatory-dscovr3
sensor,GEDI L2A Elevation and Height Metrics Data Global Footprint Level V001,https://catalog.data.gov/dataset/gedi-l2a-elevation-and-height-metrics-data-global-footprint-level-v001-80eec
sensor,Hourly Dynamic Line Ratings for Existing Transmission Across the Contiguous United States (Preliminary),https://catalog.data.gov/dataset/hourly-dynamic-line-ratings-for-existing-transmission-across-the-contiguous-united-states-
sensor,MODIS/Terra Thermal Anomalies/Fire 8-Day L3 Global 1km SIN Grid V061,https://catalog.data.gov/dataset/modis-terra-thermal-anomalies-fire-8-day-l3-global-1km-sin-grid-v061-fa371
sensor,"ABoVE: Riverbank Erosion and Vegetation Changes, Yukon River Basin, Alaska, 1984-2017",https://catalog.data.gov/dataset/above-riverbank-erosion-and-vegetation-changes-yukon-river-basin-alaska-1984-2017-59286
sensor,"Partial pressure (or fugacity) of carbon dioxide, dissolved inorganic carbon, pH, alkalinity, temperature, salinity and other variables collected from Surface underway, discrete sample and profile observations using Alkalinity titrator, CTD and other instruments from PELICAN in the Coastal Waters of Louisiana, Coastal Waters of Texas and Gulf of Mexico from 2013-09-09 to 2013-09-22 (NCEI Accession 0157461)",https://catalog.data.gov/dataset/partial-pressure-or-fugacity-of-carbon-dioxide-dissolved-inorganic-carbon-ph-alkalinity-tempera7
sensor,ASTER Level 1T Precision Terrain Corrected Registered At-Sensor Radiance V004,https://catalog.data.gov/dataset/aster-level-1t-precision-terrain-corrected-registered-at-sensor-radiance-v004
sensor,UAS User Log,https://catalog.data.gov/dataset/uas-user-log-49798
sensor,VIIRS/NPP BRDF/Albedo Parameter 3 Band M11 Daily L3 Global 30 ArcSec CMG V001,https://catalog.data.gov/dataset/viirs-npp-brdf-albedo-parameter-3-band-m11-daily-l3-global-30-arcsec-cmg-v001-a5188
sensor,"Dissolved inorganic carbon (DIC), total alkalinity (TA), temperature, salinity, oxygen, nutrient, and CTD data collected from discrete profile measurements during Sound to Sea cruise TN301 (EXPOCODE 325020130922) on R/V Thomas G. Thompson from 2013-09-22 to 2013-09-25 (NCEI Accession 0206956)",https://catalog.data.gov/dataset/dissolved-inorganic-carbon-dic-total-alkalinity-ta-temperature-salinity-oxygen-nutrient-and-ctd35
sensor,"2025 SCDVA Lidar DEM: Charleston County, SC",https://catalog.data.gov/dataset/2025-scdva-lidar-dem-charleston-county-sc
sensor,"Multi-Sensor Object Detection Data from Infrastructure Sensors Deployed at Traffic Intersections in the City of Colorado Springs, Colorado, USA",https://catalog.data.gov/dataset/multi-sensor-object-detection-data-from-infrastructure-sensors-deployed-at-traffic-interse
sensor,Empire Wind Met Buoy -  Historical Data,https://catalog.data.gov/dataset/empire-wind-met-buoy-historical-data
sensor,"CRED Coral Reef Early Warning System (CREWS) Enhanced Buoy, Environmental Data Logger (EDL); NWHI, FFS; Long: -166.27183, Lat: 23.85678 (WGS84); Sensor Depth: 0.00m; Data Range: 20020911-20030718.",https://catalog.data.gov/dataset/cred-coral-reef-early-warning-system-crews-enhanced-buoy-environmental-data-logger-edl-nwhi-ffs22
sensor,ru34-20211120T1900,https://catalog.data.gov/dataset/ru34-20211120t19003
sensor,NOAA Next Generation Radar (NEXRAD) Level 1 Event Data,https://catalog.data.gov/dataset/noaa-next-generation-radar-nexrad-level-1-event-data3
sensor,"Water temperature, salinity, and others taken by CTD and other instruments from the research vessel Araon in the Chukchi, Bering Seas, and north Pacific from 2021-07-20 to 2021-07-24 (NCEI Accession 0250487)",https://catalog.data.gov/dataset/water-temperature-salinity-and-others-taken-by-ctd-and-other-instruments-from-the-research-vess1
sensor,MODIS/Terra Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid V006,https://catalog.data.gov/dataset/modis-terra-land-surface-temperature-emissivity-daily-l3-global-1km-sin-grid-v006-84749
sensor,Foraging behavior and spatial grazing distribution of free-ranging cattle 2014-2018 on the Central Plains Experimental Range,https://catalog.data.gov/dataset/foraging-behavior-and-spatial-grazing-distribution-of-free-ranging-cattle-2014-2018-on-the-1320b
sensor,Air Gap,https://catalog.data.gov/dataset/air-gap3
sensor,"Landsat Burned Area Products Collection 2 Data Release (ver. 3.0, March 2025)",https://catalog.data.gov/dataset/landsat-burned-area-products-collection-2-data-release-ver-3-0-march-2025-f27f7
sensor,NERACOOS Gulf of Maine Ocean Array: Realtime Buoy Observations: C05 Saco Bay,https://catalog.data.gov/dataset/neracoos-gulf-of-maine-ocean-array-realtime-buoy-observations-c05-saco-bay5
sensor,MODIS/Terra Vegetation Continuous Fields Yearly L3 Global 250m SIN Grid V006,https://catalog.data.gov/dataset/modis-terra-vegetation-continuous-fields-yearly-l3-global-250m-sin-grid-v006-adf0e
sensor,Turbine Lander Deployment in Sequim Bay (2023-2024): Optical and Sonar Records of Animal Interactions,https://catalog.data.gov/dataset/turbine-lander-deployment-in-sequim-bay-2023-2024-optical-and-sonar-records-of-animal-inte-518e3
sensor,"Tropical Storm Wind Speed, Current Intensity Number, and other tropical storm related variables from the Advanced Dvorak Technique Hurricane Satellite (ADT-HURSAT) globally from May 30 1978 to December 31 2024 (NCEI Accession 0307249)",https://catalog.data.gov/dataset/tropical-storm-wind-speed-current-intensity-number-and-other-tropical-storm-related-variables-f
sensor,ABoVE LVIS L1A Geotagged Images V001,https://catalog.data.gov/dataset/above-lvis-l1a-geotagged-images-v001-aacd2
sensor,"Landscape Change Monitoring System (LCMS) Puerto Rico USVI Annual QA Bits

            NGDA",https://catalog.data.gov/dataset/landscape-change-monitoring-system-lcms-puerto-rico-usvi-annual-qa-bits-image-service
sensor,TigerRAY Moored Deployment Data,https://catalog.data.gov/dataset/tigerray-moored-deployment-data
sensor,"Landscape Change Monitoring System (LCMS) Hawaii Annual QA Bits

            NGDA",https://catalog.data.gov/dataset/landscape-change-monitoring-system-lcms-hawaii-annual-qa-bits-image-service
sensor,Ship Sensor Observations for Lost City 2005 - Office of Ocean Exploration,https://catalog.data.gov/dataset/ship-sensor-observations-for-lost-city-2005-office-of-ocean-exploration2
sensor,"GeoTIFF of 5x5 m Relative Reflectivity for Salt River Bay, St. Croix, 2011, UTM 20N NAD83",https://catalog.data.gov/dataset/geotiff-of-5x5-m-relative-reflectivity-for-salt-river-bay-st-croix-2011-utm-20n-nad832
sensor,IceBridge LVIS L1A Geotagged Images V001,https://catalog.data.gov/dataset/icebridge-lvis-l1a-geotagged-images-v001-aa3a7
sensor,"2023 NOAA NGS Lidar: Long Island Sound, NY",https://catalog.data.gov/dataset/2023-noaa-ngs-lidar-long-island-sound-ny
sensor,"XBRO - Two Brothers, USVI Aggregated Meteorological Observations",https://catalog.data.gov/dataset/xbro-two-brothers-usvi-aggregated-meteorological-observations1
sensor,"2011 NOAA Ortho-rectified Mosaic of Hampton Harbor to Frost Point, New Hampshire (Mean High Water)",https://catalog.data.gov/dataset/2011-noaa-ortho-rectified-mosaic-of-hampton-harbor-to-frost-point-new-hampshire-mean-high-water3
sensor,"2014 NOAA NGS Ortho-rectified Mean High Water Color Mosaic of Hood Canal - Port Townsend to Annas Bay, WA",https://catalog.data.gov/dataset/2014-noaa-ngs-ortho-rectified-mean-high-water-color-mosaic-of-hood-canal-port-townsend-to-annas1
